CMS Certification Number (CCN),Provider Name,City/Town,County/Parish,State,health_inspection_rating,short_stay_qm_rating,adjusted_total_nurse_hours_per_resident_day,estimated_occupancy_rate,abuse_icon_flag,total_weighted_health_survey_score,rating_cycle_1_total_health_score,missing_metric_count,disqualified_top10_flag,health_inspection_rating_component,short_stay_qm_rating_component,adjusted_total_nurse_hours_per_resident_day_component,estimated_occupancy_rate_component,abuse_icon_flag_component,rating_cycle_1_total_health_score_component,total_weighted_health_survey_score_component,composite_score,eligible_for_top10,overall_rank,eligible_rank
315390,CRANFORD PARK CARE,CRANFORD,Union,NJ,2.0,3.0,,0.6970000000000001,0,95.0,112.0,1,False,0.25,0.5,0.0,0.4441259195153613,1.0,0.7862595419847328,0.8637992831541219,0.6594597559774956,True,380,380.0
315347,HAMILTON PLACE AT THE PINES AT WHITING,WHITING,Ocean,NJ,3.0,2.0,3.98273,0.7893939393939394,0,44.0,52.0,0,False,0.5,0.25,0.369264558135188,0.33917823846426187,1.0,0.9007633587786259,0.9369175627240143,0.6588914425021867,True,381,381.0
315473,JEWISH HOME AT ROCKLEIGH,ROCKLEIGH,Bergen,NJ,3.0,3.0,4.72302,0.9556122448979593,0,54.0,72.0,0,False,0.5,0.5,0.48457542504225115,0.15037553316436914,1.0,0.8625954198473282,0.9225806451612903,0.6586341492531412,True,382,382.0
335557,REBEKAH REHAB AND EXTENDED CARE CENTER,BRONX,Bronx,NY,2.0,4.0,2.89649,0.956338028169014,0,50.0,56.0,0,False,0.25,0.75,0.20006697871478754,0.1495511363290084,1.0,0.8931297709923665,0.9283154121863799,0.6585832550628972,True,383,383.0
315486,STONEBRIDGE AT MONTGOMERY HEALTH CARE CENTER,SKILLMAN,Somerset,NJ,2.0,5.0,3.74527,1.088,0,94.0,124.0,0,False,0.25,1.0,0.3322767311271896,0.0,1.0,0.7633587786259541,0.8652329749103943,0.6579191774759671,True,384,384.0
335381,SCHULMAN AND SCHACHNE INST FOR NURSING & REHAB,BROOKLYN,Kings,NY,2.0,3.0,3.97546,0.8613839285714285,0,59.0,56.0,0,False,0.25,0.5,0.3681321505619203,0.2574068314582433,1.0,0.8931297709923665,0.9154121863799283,0.6570639001649247,True,385,385.0
315138,TROY HILLS CENTER,PARSIPPANY,Morris,NJ,1.0,3.0,3.39043,0.6453846153846154,0,234.0,132.0,0,False,0.0,0.5,0.27700527262673386,0.502754385380954,1.0,0.7480916030534351,0.6645161290322581,0.6569911543468063,True,386,386.0
335609,CROWN HEIGHTS CENTER FOR NURSING AND REHAB,BROOKLYN,Kings,NY,2.0,4.0,3.22466,0.9705084745762712,0,57.0,64.0,0,False,0.25,0.75,0.25118419925388835,0.133455324204798,1.0,0.8778625954198473,0.9182795698924731,0.6569780240843288,True,387,387.0
335168,OCEANVIEW NURSING & REHABILITATION CARE CENTER,FAR ROCKAWAY,Queens,NY,2.0,4.0,2.46133,0.9568627450980391,0,45.0,40.0,0,False,0.25,0.75,0.13228451934983917,0.14895512510499676,1.0,0.9236641221374046,0.935483870967742,0.6563069919835697,True,388,388.0
315438,Atrium Post Acute Care at Park Ridge,PARK RIDGE,Bergen,NJ,1.0,4.0,3.41256,0.8504761904761905,0,106.0,136.0,0,False,0.0,0.75,0.28045233997149516,0.2697966248377326,1.0,0.7404580152671756,0.8480286738351255,0.6555949216847853,True,389,389.0
335271,DUMONT CENTER FOR REHABILITATION AND NURSING CARE,NEW ROCHELLE,Westchester,NY,2.0,4.0,2.58277,0.9556122448979593,0,48.0,60.0,0,False,0.25,0.75,0.1512005545214527,0.15037553316436914,1.0,0.8854961832061069,0.9311827956989247,0.6549290094942565,True,390,390.0
335809,THE GROVE AT VALHALLA REHAB AND NURSING CENTER,VALHALLA,Westchester,NY,1.0,5.0,2.58454,1.0074999999999998,0,81.0,84.0,0,False,0.0,1.0,0.1514762576032524,0.09143768931198637,1.0,0.8396946564885497,0.8838709677419355,0.6535253535549784,True,391,391.0
335383,ST CABRINI NURSING HOME,DOBBS FERRY,Westchester,NY,3.0,3.0,3.65257,0.955921052631579,0,41.0,32.0,0,False,0.5,0.5,0.3178373663346288,0.15002476713202306,1.0,0.9389312977099237,0.9412186379928316,0.6534329716738181,True,392,392.0
315268,BROOKHAVEN HEALTH CARE CENTER,EAST ORANGE,Essex,NJ,3.0,3.0,3.33231,0.940983606557377,0,39.0,40.0,0,False,0.5,0.5,0.26795224261871203,0.1669917926382023,1.0,0.9236641221374046,0.9440860215053763,0.6526198402982928,True,393,393.0
335832,NEW YORK STATE VETERANS HOME AT MONTROSE,MONTROSE,Westchester,NY,1.0,3.0,4.49371,0.8027777777777778,0,74.0,96.0,0,False,0.0,0.5,0.44885707832615523,0.3239759123034761,1.0,0.816793893129771,0.8939068100358423,0.652248965600157,True,394,394.0
315192,ALARIS HEALTH AT KEARNY,KEARNY,Hudson,NJ,4.0,2.0,3.58995,0.8933333333333333,0,29.0,32.0,0,False,0.75,0.25,0.30808339628813314,0.2211163998269149,1.0,0.9389312977099237,0.9584229390681004,0.651341916610493,True,395,395.0
335758,LONG ISLAND STATE VETERANS HOME,STONYBROOK,Suffolk,NY,5.0,1.0,4.39965,0.8842857142857142,0,4.0,4.0,0,False,1.0,0.0,0.4342058738775225,0.23139333621808755,1.0,0.9923664122137404,0.9942652329749104,0.6510726805514597,True,396,396.0
335297,THE GRAND PAVILION FOR RHB & NRSG AT ROCKVILLE CTR,ROCKVILLE CENTRE,Nassau,NY,2.0,4.0,2.60842,0.9727848101265822,0,53.0,56.0,0,False,0.25,0.75,0.1551959127407535,0.1308696985797152,1.0,0.8931297709923665,0.9240143369175627,0.6510677940278449,True,397,397.0
335421,TARRYTOWN HALL CARE CENTER,TARRYTOWN,Westchester,NY,3.0,3.0,3.61666,0.9608333333333333,0,33.0,44.0,0,False,0.5,0.5,0.3122438648276078,0.1444450454348768,1.0,0.916030534351145,0.9526881720430107,0.6510212648233139,True,398,398.0
335257,FORT TRYON CENTER FOR REHABILITATION AND NURSING,NEW YORK,New York,NY,5.0,2.0,3.35088,0.9824390243902439,0,11.0,12.0,0,False,1.0,0.25,0.270844788510814,0.11990374771770229,1.0,0.9770992366412213,0.9842293906810036,0.6494203327847247,True,399,399.0
315129,DELLRIDGE HEALTH & REHABILITATION CENTER,PARAMUS,Bergen,NJ,2.0,4.0,3.6617,1.0218749999999999,0,64.0,72.0,0,False,0.25,0.75,0.31925949579046575,0.07510953050627456,1.0,0.8625954198473282,0.9082437275985663,0.6475305167682274,True,400,400.0
335755,BELLHAVEN CENTER FOR REHAB AND NURSING CARE,BROOKHAVEN,Suffolk,NY,1.0,5.0,2.49913,0.9825,0,120.75,149.0,0,False,0.0,1.0,0.1381724156730193,0.11983448723496326,1.0,0.7156488549618321,0.8268817204301075,0.6457290323407034,True,401,401.0
315366,ALARIS HEALTH AT BELGROVE,KEARNY,Hudson,NJ,1.0,3.0,4.50064,0.7941666666666667,0,114.0,131.0,0,False,0.0,0.5,0.4499365259854049,0.33375703158805714,1.0,0.75,0.8365591397849462,0.6455547686096087,True,402,402.0
335379,REGO PARK NURSING HOME,FLUSHING,Queens,NY,3.0,3.0,2.41457,0.943,0,28.0,28.0,0,False,0.5,0.5,0.12500097352783124,0.16470142795326714,1.0,0.9465648854961832,0.9598566308243728,0.6446804838362992,True,403,403.0
335165,PREMIER NSG & REHAB CENTER OF FAR ROCKAWAY,FAR ROCKAWAY,Queens,NY,3.0,3.0,2.59582,0.9540983606557377,0,32.0,28.0,0,False,0.5,0.5,0.15323328063302674,0.15209511176057489,1.0,0.9465648854961832,0.9541218637992832,0.6435860975150156,True,404,404.0
335659,FORDHAM NURSING AND REHABILITATION CENTER,BRONX,Bronx,NY,3.0,3.0,2.61371,0.9600000000000001,0,23.0,28.0,0,False,0.5,0.5,0.15601990669709273,0.14539160536564255,1.0,0.9465648854961832,0.9670250896057347,0.6432703355639955,True,405,405.0
335196,SILVER LAKE SPECIALIZED REHAB AND CARE CENTER,STATEN ISLAND,Richmond,NY,3.0,1.0,2.95106,0.6712230215827338,0,34.0,44.0,0,False,0.5,0.0,0.20856704491468006,0.47340526540256334,1.0,0.916030534351145,0.9512544802867383,0.6425762754114467,True,406,406.0
315276,COMPLETE CARE AT MILFORD MANOR LLC,WEST MILFORD,Passaic,NJ,2.0,3.0,3.555,0.8741666666666668,0,81.0,92.0,0,False,0.25,0.5,0.3026394286559865,0.2428872782345305,1.0,0.8244274809160306,0.8838709677419355,0.6421142651441104,True,407,407.0
335317,PARK TERRACE CARE CENTER,CORONA,Queens,NY,2.0,4.0,,0.9640000000000001,0,63.0,52.0,1,False,0.25,0.75,0.0,0.14084811769796624,1.0,0.9007633587786259,0.9096774193548387,0.6416417950876688,True,408,408.0
335687,SALEM HILLS REHABILITATION AND NURSING CENTER,PURDYS,Westchester,NY,3.0,3.0,2.6431,0.9626984126984127,0,27.0,36.0,0,False,0.5,0.5,0.16059782397059172,0.14232655416125783,1.0,0.9312977099236641,0.9612903225806452,0.6414403942113339,True,409,409.0
335472,CENTRAL QUEENS REHAB & NURSING CENTER,MASPETH,Queens,NY,3.0,3.0,3.04714,0.981,0,41.0,28.0,0,False,0.5,0.5,0.22353289355836112,0.12153829511034198,1.0,0.9465648854961832,0.9412186379928316,0.6411379501698857,True,410,410.0
315526,LIVINGSTON POST ACUTE CARE,LIVINGSTON,Essex,NJ,1.0,5.0,3.05877,1.0435483870967743,0,109.0,136.0,0,False,0.0,1.0,0.22534443414668343,0.05049133875853207,1.0,0.7404580152671756,0.8437275985663082,0.6400717188754117,True,411,411.0
315523,CONTINUING CARE AT LANTERN HILL,NEW PROVIDENCE,Union,NJ,2.0,3.0,5.47677,0.96,0,83.25,111.0,0,False,0.25,0.5,0.601982881486616,0.14539160536564266,1.0,0.7881679389312977,0.8806451612903226,0.6397836284146546,True,412,412.0
315044,MOHAWK MEADOWS,LAFAYETTE,Sussex,NJ,1.0,4.0,3.18665,0.9289308176100628,0,176.5,44.0,0,False,0.0,0.75,0.2452635923955795,0.18068221712400923,1.0,0.916030534351145,0.7469534050179212,0.6393067273669052,True,413,413.0
335074,"PARKVIEW CARE AND REHABILITATION CENTER, INC",MASSAPEQUA,Nassau,NY,4.0,2.0,2.76175,0.9201183431952663,0,20.0,20.0,0,False,0.75,0.25,0.17907927631835147,0.1906920593303445,1.0,0.9618320610687023,0.9713261648745519,0.6381652628751885,True,414,414.0
315318,"ST JOSEPH'S HOME AL & NC, INC",WOODBRIDGE,Middlesex,NJ,5.0,,4.45237,0.9450980392156864,0,2.0,0.0,1,False,1.0,0.0,0.44241777583937575,0.16231832412757397,1.0,1.0,0.9971326164874552,0.6376075260506823,True,415,415.0
335503,HOLLISWOOD CTR FOR REHABILITATION AND HEALTHCARE,HOLLIS,Queens,NY,2.0,3.0,3.8475,0.9566878980891719,0,61.25,24.0,0,False,0.25,0.5,0.3482005311567848,0.1491537289121263,1.0,0.9541984732824428,0.9121863799283154,0.6365747550788515,True,416,416.0
315359,ALLIANCE CARE REHABILITATION AND NURSING CENTER,IRVINGTON,Essex,NJ,2.0,3.0,2.94668,0.9108490566037736,0,63.0,32.0,0,False,0.25,0.5,0.20788479661056558,0.20122078165949564,1.0,0.9389312977099237,0.9096774193548387,0.6364397041895583,True,417,417.0
335387,PENINSULA NURSING AND REHABILITATION CENTER,FAR ROCKAWAY,Queens,NY,1.0,4.0,2.74497,0.915,0,92.25,119.0,0,False,0.0,0.75,0.17646554879710905,0.19650584162700135,1.0,0.7729007633587787,0.8677419354838709,0.6361875551800544,True,418,418.0
335495,WAYNE CENTER FOR NURSING & REHABILITATION,BRONX,Bronx,NY,3.0,3.0,2.62317,0.9761316872427983,0,39.0,40.0,0,False,0.5,0.5,0.15749343842241767,0.12706807485402627,1.0,0.9236641221374046,0.9440860215053763,0.6361748433305198,True,419,419.0
315171,OAKLAND REHABILITATION AND HEALTHCARE  CENTER,OAKLAND,Bergen,NJ,1.0,5.0,3.84641,0.8753488372093022,0,318.0,380.0,0,False,0.0,1.0,0.3480307479030212,0.24154448391414185,1.0,0.2748091603053435,0.5440860215053763,0.6351113843897263,True,420,420.0
335596,SWAN LAKE NURSING & REHABILITATION,PATCHOGUE,Suffolk,NY,1.0,4.0,1.61207,0.8441666666666666,0,113.75,145.0,0,False,0.0,0.75,0.0,0.27696343574210314,1.0,0.7232824427480916,0.8369175627240143,0.6350778794784582,True,421,421.0
315239,CHILDRENS SPECIALIZED HOSPITAL MOUNTAINSIDE,MOUNTAINSIDE,Union,NJ,4.0,,3.57117,0.8222222222222222,0,24.0,20.0,1,False,0.75,0.0,0.3051581398609024,0.3018895139189385,1.0,0.9618320610687023,0.9655913978494624,0.6348750100382773,True,422,422.0
335502,GOLDEN GATE REHABILITATION & HEALTH CARE CENTER,STATEN ISLAND,Richmond,NY,1.0,4.0,2.55347,0.965546218487395,0,105.25,24.0,0,False,0.0,0.75,0.14663665604872314,0.13909181154071326,1.0,0.9541984732824428,0.8491039426523297,0.6333724647575453,True,423,423.0
335248,INDEPENDENCE CARE CENTER FOR NURSING AND REHABILIT,RIVERDALE,Bronx,NY,2.0,2.0,4.15327,0.8363157894736842,0,48.0,36.0,0,False,0.25,0.25,0.39582862794881585,0.28588102666879234,1.0,0.9312977099236641,0.9311827956989247,0.6332823009698415,True,424,424.0
315383,CHESHIRE HOME,FLORHAM PARK,Morris,NJ,4.0,,6.07384,0.9314285714285715,0,32.0,36.0,1,False,0.75,0.0,0.6949851634358524,0.17784508870618776,1.0,0.9312977099236641,0.9541218637992832,0.6331385716626688,True,425,425.0
335798,TOWNHOUSE CENTER FOR REHABILITATION & NURSING,UNIONDALE,Nassau,NY,4.0,2.0,2.63972,0.9321428571428572,0,24.0,24.0,0,False,0.75,0.25,0.16007134011947138,0.1770337516226742,1.0,0.9541984732824428,0.9655913978494624,0.6329258904370999,True,426,426.0
335201,BETH ABRAHAM CENTER FOR REHABILITATION AND NURSING,BRONX,Bronx,NY,2.0,3.0,3.78118,0.9591517857142857,0,47.0,56.0,0,False,0.25,0.5,0.33787023263421057,0.14635506815231503,1.0,0.8931297709923665,0.9326164874551971,0.6323344068241943,True,427,427.0
335667,SUNSHINE CHILDREN'S HOME AND REHAB CENTER,OSSINING,Westchester,NY,5.0,,5.03807,0.9959016393442623,0,5.0,0.0,1,False,1.0,0.0,0.5336490159580684,0.10461194146313779,1.0,1.0,0.992831541218638,0.6314511701118658,True,428,428.0
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,SMITHTOWN,Suffolk,NY,3.0,3.0,2.46775,0.9876543209876543,0,36.0,44.0,0,False,0.5,0.5,0.13328452713806188,0.11397983877430018,1.0,0.916030534351145,0.9483870967741935,0.6314029767561643,True,429,429.0
335762,ST MARYS CENTER INC,NEW YORK,New York,NY,4.0,,5.04609,0.9179487179487179,0,12.0,12.0,1,False,0.75,0.0,0.5348982468710817,0.19315647571813743,1.0,0.9770992366412213,0.9827956989247312,0.6303044721136748,True,430,430.0
315510,BRIDGEWAY CARE AND REHAB CENTER AT HILLSBOROUGH,HILLSBOROUGH,Somerset,NJ,2.0,3.0,4.0675,0.961111111111111,0,67.0,76.0,0,False,0.25,0.5,0.3824687108155048,0.14412952545795488,1.0,0.8549618320610687,0.9039426523297491,0.6302686979700134,True,431,431.0
315037,FAMILY OF CARING AT TEANECK LLC,TEANECK,Bergen,NJ,4.0,2.0,3.49121,0.9738317757009346,0,31.0,40.0,0,False,0.75,0.25,0.29270321419948764,0.1296804797858273,1.0,0.9236641221374046,0.9555555555555556,0.6293545950892806,True,432,432.0
335677,SHEEPSHEAD NURSING & REHABILITATION CENTER,BROOKLYN,Kings,NY,2.0,3.0,3.13097,0.95,0,39.0,48.0,0,False,0.25,0.5,0.2365906276528634,0.1567503245348335,1.0,0.9083969465648855,0.9440860215053763,0.6292374692376875,True,433,433.0
335831,FULTON COMMONS CARE CENTER INC,EAST MEADOW,Nassau,NY,2.0,3.0,3.34719,0.9732142857142857,0,39.0,32.0,0,False,0.25,0.5,0.27027001767926545,0.13038186932064055,1.0,0.9389312977099237,0.9440860215053763,0.6281737817754633,True,434,434.0
315355,EXCEL CARE AT DOVER,DOVER,Morris,NJ,1.0,3.0,3.74751,0.864516129032258,0,112.25,76.0,0,False,0.0,0.5,0.3326256435018965,0.2538490529166261,1.0,0.8549618320610687,0.8390681003584229,0.6277287667622333,True,435,435.0
335874,THE STEVEN AND ALEXANDRA COHEN PED L T C PAVILION,VALHALLA,Westchester,NY,5.0,,3.66637,0.9541666666666666,0,3.0,4.0,1,False,1.0,0.0,0.3199869157859486,0.15201752488100406,1.0,0.9923664122137404,0.9956989247311828,0.626007487669563,True,436,436.0
335092,HENRY J CARTER SKILLED NURSING FACILITY,MANHATTAN,New York,NY,3.0,2.0,3.53966,0.9304878048780487,0,26.0,24.0,0,False,0.5,0.25,0.3002500019470557,0.1789136790113034,1.0,0.9541984732824428,0.9627240143369176,0.6252795376143089,True,437,437.0
335724,SILVERCREST,JAMAICA,Queens,NY,2.0,3.0,2.76658,0.938125,0,55.0,60.0,0,False,0.25,0.5,0.1798316186263133,0.1702388035482476,1.0,0.8854961832061069,0.921146953405018,0.6247993689915844,True,438,438.0
335738,OCEAN GARDENS CARE CENTER,ARVERNE,Queens,NY,2.0,3.0,2.75716,0.9396428571428572,0,64.0,56.0,0,False,0.25,0.5,0.1783643174791081,0.16851471224578107,1.0,0.8931297709923665,0.9082437275985663,0.6239487109148133,True,439,439.0
315437,LAUREL BAY HEALTH & REHABILITATION CENTER,KEANSBURG,Monmouth,NJ,1.0,2.0,3.59856,0.6772357723577236,0,125.25,163.0,0,False,0.0,0.25,0.30942452822841304,0.46657555065381895,1.0,0.6889312977099237,0.8204301075268817,0.6227508989590483,True,440,440.0
335538,CONCORD NURSING AND REHABILITATION CENTER,BROOKLYN,Kings,NY,4.0,2.0,2.65876,0.9799999999999999,0,20.0,20.0,0,False,0.75,0.25,0.1630370953044806,0.1226741670272612,1.0,0.9618320610687023,0.9713261648745519,0.6224441301663941,True,441,441.0
335292,PROMENADE REHABILITATION AND HEALTH CARE CENTER,ROCKAWAY PARK,Queens,NY,3.0,2.0,2.7279,0.895,0,36.0,40.0,0,False,0.5,0.25,0.17380664958449835,0.21922327996538304,1.0,0.9236641221374046,0.9483870967741935,0.6216805505994462,True,442,442.0
315221,"COMPLETE CARE AT HAMILTON, LLC",PASSAIC,Passaic,NJ,2.0,2.0,3.84048,0.8674999999999999,0,62.0,32.0,0,False,0.25,0.25,0.3471070646967656,0.25045975768065787,1.0,0.9389312977099237,0.9111111111111111,0.6213234818971267,True,443,443.0
315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,ELIZABETH,Union,NJ,2.0,3.0,3.3614,0.9490000000000001,0,82.0,96.0,0,False,0.25,0.5,0.2724834305563128,0.1578861964517525,1.0,0.816793893129771,0.8824372759856631,0.6210980849305002,True,444,444.0
335178,BROOKLYN CTR FOR REHAB AND RESIDENTIAL HEALTH CARE,BROOKLYN,Kings,NY,2.0,3.0,2.87276,0.9697508896797153,0,49.0,44.0,0,False,0.25,0.5,0.1963706882452356,0.13431584361347793,1.0,0.916030534351145,0.9297491039426523,0.6210784183842476,True,445,445.0
335723,EAST HAVEN NURSING & REHABILITATION CENTER,BRONX,Bronx,NY,2.0,3.0,2.94665,0.9555,0,60.0,68.0,0,False,0.25,0.5,0.20788012367697573,0.15050302899177848,1.0,0.8702290076335878,0.9139784946236559,0.6209711937792539,True,446,446.0
315295,COMPLETE CARE AT REGENT LLC,HACKENSACK,Bergen,NJ,2.0,3.0,3.36611,0.9433333333333334,0,89.0,108.0,0,False,0.25,0.5,0.2732170811299154,0.16432280398096066,1.0,0.7938931297709924,0.8724014336917563,0.6201771468953962,True,447,447.0
315361,Preakness Healthcare Center,WAYNE,Passaic,NJ,2.0,1.0,4.16127,0.6950738916256157,0,101.75,88.0,0,False,0.25,0.0,0.3970747435727693,0.44631373192676715,1.0,0.83206106870229,0.8541218637992831,0.6194427765610461,True,448,448.0
335380,NORTHERN METROPOLITAN RES HEALTH CARE FACILITY INC,MONSEY,Rockland,NY,2.0,3.0,2.9157,0.9791666666666666,0,39.0,52.0,0,False,0.25,0.5,0.2030592138568058,0.12362072695802695,1.0,0.9007633587786259,0.9440860215053763,0.6191979125010635,True,449,449.0
315525,HARBOUR VIEW SENIOR LIVING CORP,NORTH BERGEN,Hudson,NJ,2.0,2.0,5.74949,0.935,0,73.0,88.0,0,False,0.25,0.25,0.6444629631071893,0.17378840328861966,1.0,0.83206106870229,0.8953405017921147,0.617373553104818,True,450,450.0
335350,SUTTON PARK CENTER FOR NURSING AND REHABILITATION,NEW ROCHELLE,Westchester,NY,3.0,2.0,2.72511,0.93,0,29.0,24.0,0,False,0.5,0.25,0.1733720667606446,0.1794677628732151,1.0,0.9541984732824428,0.9584229390681004,0.6160283405522023,True,451,451.0
315507,"Barnert Subacute Rehabilitation Center, Llc",PATERSON,Passaic,NJ,4.0,1.0,4.12586,0.9102941176470588,0,33.0,40.0,0,False,0.75,0.0,0.3915591242922454,0.20185112123603233,1.0,0.9236641221374046,0.9526881720430107,0.6159617701557684,True,452,452.0
315069,TOWER LODGE CARE CENTER,WALL,Monmouth,NJ,4.0,,3.59348,0.8883333333333333,0,33.0,36.0,1,False,0.75,0.0,0.3086332448072026,0.2267957594115103,1.0,0.9312977099236641,0.9526881720430107,0.6159290289291721,True,453,453.0
315229,Phoenix Center for Rehabilitation and Pediatrics,HASKELL,Passaic,NJ,3.0,2.0,2.81788,0.9171806167400881,0,49.0,44.0,0,False,0.5,0.25,0.1878223350649149,0.19402894031037166,1.0,0.916030534351145,0.9297491039426523,0.6154063424492734,True,454,454.0
335522,"HARLEM CTR FOR NURSING AND REHABILITATION, L L C",NEW YORK,New York,NY,2.0,3.0,3.0708,0.9795,0,69.0,76.0,0,False,0.25,0.5,0.22721828051620346,0.12324210298572047,1.0,0.8549618320610687,0.9010752688172043,0.614498692167974,True,455,455.0
33A246,ELIZABETH SETON CHILDREN'S CENTER,YONKERS,Westchester,NY,4.0,,5.11755,0.9834319526627219,0,19.0,12.0,1,False,0.75,0.0,0.5460291746820458,0.11877590837747953,1.0,0.9770992366412213,0.9727598566308244,0.6144439995061807,True,456,456.0
315291,Avalon Rehab and Care Center,WAYNE,Passaic,NJ,4.0,,3.39379,0.9052941176470588,0,27.0,24.0,1,False,0.75,0.0,0.2775286411887944,0.20753048082062775,1.0,0.9541984732824428,0.9612903225806452,0.6118292056795547,True,457,457.0
335093,PARK NURSING HOME,ROCKAWAY PARK,Queens,NY,3.0,2.0,3.34851,0.976530612244898,0,33.0,20.0,0,False,0.5,0.25,0.2704756267572178,0.12661494714718424,1.0,0.9618320610687023,0.9526881720430107,0.6117743358078916,True,458,458.0
335266,"WOODCREST REHAB & RESIDENTIAL H C CENTER, L L C",FLUSHING,Queens,NY,3.0,2.0,3.35837,0.9715,0,34.0,32.0,0,False,0.5,0.25,0.2720114642637404,0.1323290783210732,1.0,0.9389312977099237,0.9512544802867383,0.6113703198016873,True,459,459.0
335028,PRESTIGE NURSING CARE & REHAB CENTER,BRONX,Bronx,NY,4.0,,2.81013,0.90125,0,17.0,12.0,1,False,0.75,0.0,0.18661516055420996,0.2121240804846387,1.0,0.9770992366412213,0.9756272401433692,0.6089795627709084,True,460,460.0
335337,SCHAFFER EXTENDED CARE CENTER,NEW ROCHELLE,Westchester,NY,1.0,3.0,3.6247,0.8826666666666667,0,128.5,162.0,0,False,0.0,0.5,0.3134962110296809,0.23323236694071836,1.0,0.6908396946564885,0.8157706093189965,0.6085574011305229,True,461,461.0
315115,ATLANTIC COAST REHAB & HEALTH,LAKEWOOD,Ocean,NJ,3.0,,3.38609,0.8412499999999999,0,42.0,48.0,1,False,0.5,0.0,0.2763292549007391,0.2802763954997838,1.0,0.9083969465648855,0.9397849462365592,0.604667166728681,True,462,462.0
335187,HUDSON POINTE AT RIVERDALE CTR FOR NURSING & REHAB,BRONX,Bronx,NY,2.0,2.0,3.18862,0.9239520958083833,0,55.25,16.0,0,False,0.25,0.25,0.24557044836797795,0.18633740740068971,1.0,0.9694656488549618,0.9207885304659498,0.6032026321350685,True,463,463.0
315465,MANHATTANVIEW CTR FOR REHABILITATION AND HEALTHCAR,UNION CITY,Hudson,NJ,3.0,2.0,3.05201,0.9661417322834646,0,60.0,68.0,0,False,0.5,0.25,0.22429146644444278,0.13841538414361998,1.0,0.8702290076335878,0.9139784946236559,0.6016960800808961,True,464,464.0
335824,PUTNAM RIDGE,BREWSTER,Putnam,NY,1.0,3.0,3.37272,0.91375,0,124.0,144.0,0,False,0.0,0.5,0.27424668416420694,0.19792568152315027,1.0,0.7251908396946565,0.8222222222222222,0.6011026279036098,True,465,465.0
315279,EMBASSY MANOR AT EDISON NURSING AND REHABILITATION,EDISON,Middlesex,NJ,2.0,1.0,3.64493,0.7864285714285714,0,63.0,64.0,0,False,0.25,0.0,0.31664732591375333,0.3425465166594549,1.0,0.8778625954198473,0.9096774193548387,0.5987019207619146,True,466,466.0
315249,LINCOLN PARK CARE CENTER,LINCOLN PARK,Morris,NJ,4.0,,3.73655,0.9712979890310786,0,34.0,28.0,1,False,0.75,0.0,0.3309184650970803,0.13255853690758068,1.0,0.9465648854961832,0.9512544802867383,0.5983152458287675,True,467,467.0
335780,CASA PROMESA,BRONX,Bronx,NY,1.0,,6.07701,0.7861111111111112,0,100.25,111.0,1,False,0.0,0.0,0.6954789367518439,0.3429071109187941,1.0,0.7881679389312977,0.8562724014336918,0.5977600435623726,True,468,468.0
335703,BUSHWICK CENTER FOR REHABILITATION AND HEALTH CARE,BROOKLYN,Kings,NY,1.0,3.0,3.24858,0.9817777777777777,0,67.0,80.0,0,False,0.0,0.5,0.2549100849695092,0.12065483917496045,1.0,0.8473282442748091,0.9039426523297491,0.5977246785070678,True,469,469.0
335285,PINE VALLEY CENTER FOR REHABILITATION AND NURSING,SPRING VALLEY,Rockland,NY,2.0,2.0,4.18103,0.975625,0,54.0,56.0,0,False,0.25,0.25,0.4001526491639343,0.12764360666378205,1.0,0.8931297709923665,0.9225806451612903,0.5963424203792097,True,470,470.0
335448,QUEENS NASSAU REHABILITATION AND NURSING CENTER,FAR ROCKAWAY,Queens,NY,2.0,2.0,3.38475,0.9745,0,45.75,24.0,0,False,0.25,0.25,0.2761205305337269,0.1289214625703159,1.0,0.9541984732824428,0.9344086021505377,0.5929637138341182,True,471,471.0
335070,BROOKLYN GARDENS NURSING & REHABILITATION CENTER,BROOKLYN,Kings,NY,2.0,2.0,3.1979,0.9595833333333333,0,45.0,36.0,0,False,0.25,0.25,0.24701594249176403,0.1458648853310256,1.0,0.9312977099236641,0.935483870967742,0.5929565842411605,True,472,472.0
335611,GLEN ISLAND CENTER FOR NURSING AND REHABILITATION,NEW ROCHELLE,Westchester,NY,2.0,2.0,2.89157,0.9633879781420766,0,43.0,32.0,0,False,0.25,0.25,0.1993006176060562,0.14154329613892225,1.0,0.9389312977099237,0.9383512544802868,0.5893723613009311,True,473,473.0
335424,MARTINE CENTER FOR REHABILITATION AND NURSING,WHITE PLAINS,Westchester,NY,2.0,1.0,4.16229,0.8457777777777779,0,70.0,72.0,0,False,0.25,0.0,0.3972336233148233,0.2751334198759555,1.0,0.8625954198473282,0.8996415770609318,0.5882050628464964,True,474,474.0
315349,"COMPLETE CARE AT INGLEMOOR, LLC",ENGLEWOOD,Bergen,NJ,2.0,2.0,3.35536,0.9338709677419355,0,94.0,100.0,0,False,0.25,0.25,0.27154261326022794,0.17507083932385092,1.0,0.8091603053435115,0.8652329749103943,0.5872248865346918,True,475,475.0
